created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Jan 08 13:25:30 +0000 2024;1744349611828109714;"#Kowantara juga pengin debat dengan Pak @jokowi  mengenai #IKN  Nusantara yang diskriminatif terhadap #warteg https://t.co/SdYTD0rPfz";0;0;3;3;in;106409090;1744349611828109714;mukroni68;https://twitter.com/mukroni68/status/1744349611828109714
Mon Jan 08 13:25:20 +0000 2024;1744349570296148364;"#Kowantara juga pengin debat dengan Pak @jokowi  mengenai #IKN  Nusantara yang diskriminatif terhadap #warteg https://t.co/SdYTD0rPfz";0;0;3;3;in;106409090;1744349570296148364;mukroni68;https://twitter.com/mukroni68/status/1744349570296148364
Mon Jan 08 13:24:26 +0000 2024;1744349341148696650;"#Kowantara juga pengin debat dengan Pak @jokowi  mengenai #IKN  Nusantara yang diskriminatif terhadap #warteg https://t.co/SdYTD0rPfz";0;0;3;3;in;106409090;1744349341148696650;mukroni68;https://twitter.com/mukroni68/status/1744349341148696650
Mon Jan 08 13:24:03 +0000 2024;1744349247158518036;"#Kowantara juga pengin debat dengan Pak @jokowi  mengenai #IKN  Nusantara yang diskriminatif terhadap #warteg https://t.co/SdYTD0rPfz";0;0;3;3;in;106409090;1744349247158518036;mukroni68;https://twitter.com/mukroni68/status/1744349247158518036
Mon Jan 08 13:23:53 +0000 2024;1744349205949538656;"#Kowantara juga pengin debat dengan Pak @jokowi  mengenai #IKN  Nusantara yang diskriminatif terhadap #warteg https://t.co/SdYTD0rPfz";0;0;3;3;in;106409090;1744349205949538656;mukroni68;https://twitter.com/mukroni68/status/1744349205949538656
Mon Jan 08 13:23:44 +0000 2024;1744349165373792640;"#Kowantara juga pengin debat dengan Pak @jokowi  mengenai #IKN  Nusantara yang diskriminatif terhadap #warteg https://t.co/SdYTD0rPfz";0;0;3;3;in;106409090;1744349165373792640;mukroni68;https://twitter.com/mukroni68/status/1744349165373792640
Mon Jan 08 13:23:34 +0000 2024;1744349126593265964;"#Kowantara juga pengin debat dengan Pak @jokowi  mengenai #IKN  Nusantara yang diskriminatif terhadap #warteg https://t.co/SdYTD0rPfz";0;0;3;3;in;106409090;1744349126593265964;mukroni68;https://twitter.com/mukroni68/status/1744349126593265964
Mon Jan 08 13:23:16 +0000 2024;1744349048512082326;"#Kowantara juga pengin debat dengan Pak @jokowi  mengenai #IKN  Nusantara yang diskriminatif terhadap #warteg https://t.co/SdYTD0rPfz";0;0;3;3;in;106409090;1744349048512082326;mukroni68;https://twitter.com/mukroni68/status/1744349048512082326
Mon Jan 08 13:23:03 +0000 2024;1744348995869368551;"Pembangunan Ibu Kota Negara baru yang modern dan berkelanjutan. #IKN #02Melanjutkan";0;0;0;0;in;1678116648635736064;1744348995869368551;IsabellaSc2815;https://twitter.com/IsabellaSc2815/status/1744348995869368551
Mon Jan 08 13:22:58 +0000 2024;1744348975749325139;"#Kowantara juga pengin debat dengan Pak @jokowi  mengenai #IKN  Nusantara yang diskriminatif terhadap #warteg https://t.co/SdYTD0rPfz";0;0;3;3;in;106409090;1744348975749325139;mukroni68;https://twitter.com/mukroni68/status/1744348975749325139
Mon Jan 08 13:22:49 +0000 2024;1744348936721355233;"#Kowantara juga pengin debat dengan Pak @jokowi  mengenai #IKN  Nusantara yang diskriminatif terhadap #warteg https://t.co/SdYTD0rPfz";0;0;3;3;in;106409090;1744348936721355233;mukroni68;https://twitter.com/mukroni68/status/1744348936721355233
Mon Jan 08 13:22:37 +0000 2024;1744348885785739703;"#Kowantara juga pengin debat dengan Pak @jokowi  mengenai #IKN  Nusantara yang diskriminatif terhadap #warteg https://t.co/SdYTD0rPfz";0;0;3;3;in;106409090;1744348885785739703;mukroni68;https://twitter.com/mukroni68/status/1744348885785739703
Mon Jan 08 13:22:28 +0000 2024;1744348846803894507;"#Kowantara juga pengin debat dengan Pak @jokowi  mengenai #IKN  Nusantara yang diskriminatif terhadap #warteg https://t.co/SdYTD0rPfz";0;0;3;4;in;106409090;1744348846803894507;mukroni68;https://twitter.com/mukroni68/status/1744348846803894507
Mon Jan 08 13:22:17 +0000 2024;1744348801878610063;"#Kowantara juga pengin debat dengan Pak @jokowi  mengenai #IKN  Nusantara yang diskriminatif terhadap #warteg https://t.co/SdYTD0rPfz";0;0;3;3;in;106409090;1744348801878610063;mukroni68;https://twitter.com/mukroni68/status/1744348801878610063
Mon Jan 08 13:21:32 +0000 2024;1744348614124834821;"#Kowantara juga pengin debat dengan Pak @jokowi  mengenai #IKN  Nusantara yang diskriminatif terhadap #warteg https://t.co/SdYTD0rPfz";0;0;3;3;in;106409090;1744348614124834821;mukroni68;https://twitter.com/mukroni68/status/1744348614124834821
Mon Jan 08 13:21:22 +0000 2024;1744348573385580826;"#Kowantara juga pengin debat dengan Pak @jokowi  mengenai #IKN  Nusantara yang diskriminatif terhadap #warteg https://t.co/SdYTD0rPfz";0;0;3;3;in;106409090;1744348573385580826;mukroni68;https://twitter.com/mukroni68/status/1744348573385580826
Mon Jan 08 13:21:13 +0000 2024;1744348532910514443;"#Kowantara juga pengin debat dengan Pak @jokowi  mengenai #IKN  Nusantara yang diskriminatif terhadap #warteg https://t.co/SdYTD0rPfz";0;0;3;3;in;106409090;1744348532910514443;mukroni68;https://twitter.com/mukroni68/status/1744348532910514443
Mon Jan 08 13:21:04 +0000 2024;1744348493966409841;"#Kowantara juga pengin debat dengan Pak @jokowi  mengenai #IKN  Nusantara yang diskriminatif terhadap #warteg https://t.co/SdYTD0rPfz";0;0;3;3;in;106409090;1744348493966409841;mukroni68;https://twitter.com/mukroni68/status/1744348493966409841
Mon Jan 08 13:20:53 +0000 2024;1744348449259336082;"#Kowantara juga pengin debat dengan Pak @jokowi  mengenai #IKN  Nusantara yang diskriminatif terhadap #warteg https://t.co/SdYTD0rPfz";0;0;3;3;in;106409090;1744348449259336082;mukroni68;https://twitter.com/mukroni68/status/1744348449259336082
Mon Jan 08 13:20:33 +0000 2024;1744348366669295949;"#Kowantara juga pengin debat dengan Pak @jokowi  mengenai #IKN  Nusantara yang diskriminatif terhadap #warteg https://t.co/SdYTD0rPfz";0;0;3;3;in;106409090;1744348366669295949;mukroni68;https://twitter.com/mukroni68/status/1744348366669295949
Mon Jan 08 13:20:06 +0000 2024;1744348252709994563;"#Kowantara juga pengin debat dengan Pak @jokowi  mengenai #IKN  Nusantara yang diskriminatif terhadap #warteg https://t.co/SdYTD0rPfz";0;0;3;3;in;106409090;1744348252709994563;mukroni68;https://twitter.com/mukroni68/status/1744348252709994563
Mon Jan 08 13:19:47 +0000 2024;1744348171739000977;"#Kowantara juga pengin debat dengan Pak @jokowi  mengenai #IKN  Nusantara yang diskriminatif terhadap #warteg https://t.co/SdYTD0rPfz";0;0;3;3;in;106409090;1744348171739000977;mukroni68;https://twitter.com/mukroni68/status/1744348171739000977
Mon Jan 08 13:19:35 +0000 2024;1744348122644693269;"#Kowantara juga pengin debat dengan Pak @jokowi  mengenai #IKN  Nusantara yang diskriminatif terhadap #warteg https://t.co/SdYTD0rPfz";0;0;3;3;in;106409090;1744348122644693269;mukroni68;https://twitter.com/mukroni68/status/1744348122644693269
Mon Jan 08 13:18:57 +0000 2024;1744347964838216087;"#Kowantara juga pengin debat dengan Pak @jokowi  mengenai #IKN yang diskriminatif terhadap #warteg  https://t.co/SdYTD0rPfz";0;0;3;3;in;106409090;1744347964838216087;mukroni68;https://twitter.com/mukroni68/status/1744347964838216087
Mon Jan 08 13:12:26 +0000 2024;1744346324303245733;"Pembangunan Ibu Kota Negara baru yang modern dan berkelanjutan. #IKN #02Melanjutkan";0;0;0;0;in;1678111957751324673;1744346324303245733;BrookeT98027264;https://twitter.com/BrookeT98027264/status/1744346324303245733
Mon Jan 08 12:38:15 +0000 2024;1744337720313299328;"Pembangunan Ibu Kota Negara baru yang modern dan berkelanjutan. #IKN #02Melanjutkan";0;0;0;0;in;1678116648635736064;1744337720313299328;IsabellaSc2815;https://twitter.com/IsabellaSc2815/status/1744337720313299328
Mon Jan 08 12:20:52 +0000 2024;1744333346623328520;"Pembangunan Ibu Kota Negara baru yang modern dan berkelanjutan. #IKN #02Melanjutkan";0;0;0;0;in;1686765104640266240;1744333346623328520;Brycekirk288488;https://twitter.com/Brycekirk288488/status/1744333346623328520
Mon Jan 08 10:42:34 +0000 2024;1744308606366028055;"#Viral Motor melintasi jembatan yang hampir ambruk di daerah Kalimantan  🎬 tiktok/wulan_waweyni  #videoviral #otomotif #kalimantan #nusantara #ikn #UntukKepentinganPribadi #KitaBerhakKritis #DebatCapres #nazarpemilu #PemimpinYangDinanti #IndonesiaKuatIndonesiaMaju https://t.co/VyiXpCUzo0";0;1;0;0;in;1607981422152933378;1744308606366028055;PelatChat;https://twitter.com/PelatChat/status/1744308606366028055
Mon Jan 08 10:08:43 +0000 2024;1744300089366217162;"Seperti Pulau Reklamasi, Pengamat Nilai Anies Tetap Bakal Lanjutkan Proyek IKN https://t.co/eRLdw5mV0J lewat @tribunnews #IKN #AniesMuhaimin2024 #aniesbubble";0;0;0;0;in;1544145887290568705;1744300089366217162;WartaKota5;https://twitter.com/WartaKota5/status/1744300089366217162
Mon Jan 08 08:59:56 +0000 2024;1744282779368697956;"IKN mulai terlihat wujudnya #ikn #nusantara #ibukotabaru #indonesia #indonesiasentris #jokowi #fyp https://t.co/LX3b9Dw5PO";0;0;0;0;in;1630030373915852800;1744282779368697956;agara_dika;https://twitter.com/agara_dika/status/1744282779368697956
Mon Jan 08 08:44:53 +0000 2024;1744278990335144327;"Siapa Aguan alias Sugianto Kusuma? Bos Agung Sedayu Group, Pimpin Konsorsium Swasta di IKN Nusantara  #KonsorsiumASG #KonsorsiumNusantara #Aguan #SugiantoKusuma #IKN #IKNNusantara #IbuKotaNegara #Kaltim #KalimantanTimur  https://t.co/0XfZwSJWLL lewat @tribunnews";0;0;0;0;in;103551225;1744278990335144327;tribunkaltim;https://twitter.com/tribunkaltim/status/1744278990335144327
Mon Jan 08 07:35:47 +0000 2024;1744261600515883349;"#IKN Nusantara Diyakini Memberikan Dampak Positif Untuk Indonesia Dalam Segala Aspek https://t.co/fWv09Ahbxe";0;0;0;1;in;1415511562719166465;1744261600515883349;JoinNkri;https://twitter.com/JoinNkri/status/1744261600515883349
Mon Jan 08 07:34:27 +0000 2024;1744261267156783405;"Pembangunan #IKN Terus Menunjukkan Progres Positif Awal Tahun 2024 https://t.co/jy0ojyVKBY";0;0;0;1;in;1415511562719166465;1744261267156783405;JoinNkri;https://twitter.com/JoinNkri/status/1744261267156783405
Mon Jan 08 07:33:08 +0000 2024;1744260935668343264;"Proyek Pembangunan #IKN Nusantara https://t.co/L7MsKSecyB";0;0;0;1;in;1415511562719166465;1744260935668343264;JoinNkri;https://twitter.com/JoinNkri/status/1744260935668343264
Mon Jan 08 06:59:42 +0000 2024;1744252520631820660;"Pembangunan Ibu Kota Negara baru yang modern dan berkelanjutan. #IKN #02Melanjutkan";0;0;0;0;in;1686765104640266240;1744252520631820660;Brycekirk288488;https://twitter.com/Brycekirk288488/status/1744252520631820660
Mon Jan 08 05:55:27 +0000 2024;1744236351762084223;"IKN Nusantara sampai saat ini masih merupakan proyek yang menarik bagi Investor #IKNNusantara #IKN https://t.co/Z5yqwn0By1";0;0;0;0;in;198871937;1744236351762084223;adhivicious;https://twitter.com/adhivicious/status/1744236351762084223
Mon Jan 08 04:38:01 +0000 2024;1744216864736067598;"Pembangunan Ibu Kota Negara baru yang modern dan berkelanjutan. #IKN #02Melanjutkan";0;0;0;0;in;1678111957751324673;1744216864736067598;BrookeT98027264;https://twitter.com/BrookeT98027264/status/1744216864736067598
Mon Jan 08 00:26:48 +0000 2024;1744153646043107731;"Pembangunan Ibu Kota Negara baru yang modern dan berkelanjutan. #IKN #02Melanjutkan";0;0;0;0;in;1678116648635736064;1744153646043107731;IsabellaSc2815;https://twitter.com/IsabellaSc2815/status/1744153646043107731
Mon Jan 08 00:17:41 +0000 2024;1744151352291512507;"Pembangunan Ibu Kota Negara baru yang modern dan berkelanjutan. #IKN #02Melanjutkan";0;0;0;0;in;1678111957751324673;1744151352291512507;BrookeT98027264;https://twitter.com/BrookeT98027264/status/1744151352291512507
Sun Jan 07 23:51:54 +0000 2024;1744144861497045327;"Pembangunan Ibu Kota Negara baru yang modern dan berkelanjutan. #IKN #02Melanjutkan";0;0;0;0;in;1686765104640266240;1744144861497045327;Brycekirk288488;https://twitter.com/Brycekirk288488/status/1744144861497045327
